respondent_id,h1n1_vaccine,seasonal_vaccine
27640,0.89869326,0.7589616
27641,0.7075258,0.745407
27642,0.23316139,0.6612773
27643,0.047951408,0.06909822
27644,0.25155663,0.69929665
27645,0.2541525,0.16195278
27646,0.093736194,0.45622167
27647,0.3271532,0.325024
27648,0.06332071,0.09098054
27649,0.13311072,0.34245652
27650,0.13299903,0.73369867
27651,0.6758242,0.9725124
27652,0.1511529,0.3946831
27653,0.03451017,0.07555794
27654,0.2732963,0.66672546
27655,0.23141892,0.46581972
27656,0.21605085,0.33979258
27657,0.60278744,0.32793513
27658,0.05991222,0.77952886
27659,0.050604254,0.04394588
27660,0.33263573,0.26317123
27661,0.14821427,0.094883114
27662,0.066750325,0.3101621
27663,0.3639886,0.97950727
27664,0.1506141,0.15147203
27665,0.771855,0.8040943
27666,0.29541278,0.94697803
27667,0.047278345,0.1950481
27668,0.91297245,0.98534113
27669,0.3333426,0.9514186
27670,0.806659,0.96769583
27671,0.12898602,0.890948
27672,0.018878737,0.23902671
27673,0.049382407,0.32956216
27674,0.109655485,0.672792
27675,0.79288787,0.85452217
27676,0.23855443,0.9217574
27677,0.12004049,0.35961303
27678,0.1532155,0.37795514
27679,0.18921944,0.61484396
27680,0.8600042,0.95171624
27681,0.0063425447,0.050970983
27682,0.052561566,0.94525886
27683,0.2301789,0.88550913
27684,0.13521399,0.24781758
27685,0.0829264,0.083095506
27686,0.36033145,0.6536041
27687,0.085520655,0.0711403
27688,0.12998758,0.8389156
27689,0.8596175,0.9733836
27690,0.8891521,0.9689171
27691,0.8958729,0.9506275
27692,0.031327236,0.2717714
27693,0.22681783,0.7993245
27694,0.1007145,0.464742
27695,0.0560869,0.5375259
27696,0.084136315,0.8800243
27697,0.8239441,0.96496314
27698,0.2789845,0.3576552
27699,0.042915322,0.16906741
27700,0.18979993,0.83812946
27701,0.095956385,0.49478894
27702,0.39578393,0.3016906
27703,0.06478662,0.04440861
27704,0.024706485,0.17303784
27705,0.5658437,0.78265744
27706,0.10290113,0.9438719
27707,0.062424965,0.39938867
27708,0.20324443,0.7113599
27709,0.44779667,0.30678806
27710,0.17134546,0.17553157
27711,0.9528504,0.9412475
27712,0.045923505,0.067295894
27713,0.062428735,0.08782535
27714,0.25001314,0.16880938
27715,0.91811377,0.88519156
27716,0.2762225,0.65263355
27717,0.20525196,0.3247849
27718,0.39616165,0.61341774
27719,0.00624296,0.1373023
27720,0.08317087,0.46776935
27721,0.6445308,0.36585778
27722,0.37411866,0.4263453
27723,0.12427461,0.896874
27724,0.023196723,0.23274183
27725,0.10336058,0.7258636
27726,0.32327396,0.33576247
27727,0.4201429,0.973253
27728,0.6581805,0.7284902
27729,0.11731413,0.19237402
27730,0.8963887,0.9162993
27731,0.94965905,0.9675395
27732,0.03673995,0.9542692
27733,0.07728665,0.3986568
27734,0.15305331,0.7099272
27735,0.81555575,0.75083476
27736,0.28788102,0.30409762
27737,0.068524614,0.73722595
27738,0.86586607,0.98171735
27739,0.8555716,0.9006231
27740,0.07264502,0.4806388
27741,0.41881415,0.9062596
27742,0.11906328,0.7753562
27743,0.8176137,0.88806105
27744,0.089588106,0.4897004
27745,0.74356353,0.9031236
27746,0.15166846,0.86124337
27747,0.08026885,0.49704462
27748,0.16291273,0.19514056
27749,0.13934849,0.84650373
27750,0.22374001,0.32979867
27751,0.22702278,0.28287175
27752,0.20638335,0.85818905
27753,0.031762134,0.04932859
27754,0.06919479,0.8172215
27755,0.9657367,0.9884431
27756,0.21791372,0.28204557
27757,0.08574907,0.10705289
27758,0.03810508,0.95937896
27759,0.0552095,0.16092688
27760,0.39043665,0.82120395
27761,0.13621269,0.91650087
27762,0.03487816,0.063822106
27763,0.07056549,0.67488253
27764,0.40879613,0.763807
27765,0.17552924,0.54926693
27766,0.91376364,0.9092306
27767,0.6193979,0.87966377
27768,0.072973676,0.041032646
27769,0.18693294,0.4491331
27770,0.051952973,0.79185635
27771,0.06517285,0.7417718
27772,0.95561147,0.94335806
27773,0.19922675,0.4618309
27774,0.31229565,0.21234728
27775,0.32650766,0.3995908
27776,0.06984869,0.110305384
27777,0.44941336,0.621151
27778,0.20445345,0.19790386
27779,0.076906025,0.23909862
27780,0.15081204,0.9523571
27781,0.058477666,0.07032322
27782,0.9744071,0.9925194
27783,0.15468219,0.8701801
27784,0.11465922,0.28539535
27785,0.15682022,0.37583578
27786,0.10038475,0.08014703
27787,0.1730579,0.24597539
27788,0.015788672,0.08910409
27789,0.94734174,0.96088505
27790,0.9252808,0.92365164
27791,0.07235246,0.42674646
27792,0.039890062,0.8352111
27793,0.18388835,0.1922546
27794,0.07329794,0.32528555
27795,0.2661217,0.7718068
27796,0.2793853,0.6239759
27797,0.7071741,0.71974415
27798,0.5555359,0.17937121
27799,0.08053669,0.18091853
27800,0.27796215,0.37477127
27801,0.06983201,0.2836498
27802,0.8795135,0.9613253
27803,0.008482496,0.03569176
27804,0.7379303,0.93060166
27805,0.13428687,0.24269964
27806,0.34404752,0.8799426
27807,0.24684295,0.9011605
27808,0.3342512,0.31854337
27809,0.7235866,0.9441029
27810,0.019247288,0.10971784
27811,0.032485865,0.1538482
27812,0.07172949,0.20376822
27813,0.58315414,0.73334455
27814,0.26236188,0.4915831
27815,0.15027227,0.5621094
27816,0.811909,0.87732494
27817,0.14909875,0.31812957
27818,0.34077385,0.8962547
27819,0.12541129,0.29741153
27820,0.9024413,0.8409164
27821,0.13458008,0.34231937
27822,0.30390185,0.3671457
27823,0.36092317,0.2634268
27824,0.19026949,0.9540349
27825,0.19816978,0.19119918
27826,0.4450366,0.7739088
27827,0.02712457,0.1289623
27828,0.020699456,0.34707457
27829,0.028358879,0.1590782
27830,0.307583,0.28995904
27831,0.09271916,0.6451115
27832,0.1965656,0.50018543
27833,0.26004633,0.4094741
27834,0.876103,0.926696
27835,0.6544032,0.94510454
27836,0.07063641,0.98450696
27837,0.7773139,0.92124283
27838,0.04512229,0.6046165
27839,0.010571231,0.15224998
27840,0.69425416,0.78843975
27841,0.33110842,0.54973984
27842,0.63277525,0.9539784
27843,0.060952716,0.6067649
27844,0.042067364,0.9478321
27845,0.11419819,0.9243399
27846,0.02887998,0.20438103
27847,0.090216205,0.65697503
27848,0.89711267,0.92913747
27849,0.20090942,0.9480472
27850,0.09618624,0.15521541
27851,0.5715395,0.24236543
27852,0.28835818,0.80444974
27853,0.0859341,0.15707389
27854,0.1410633,0.8054007
27855,0.12978975,0.50843847
27856,0.39094263,0.8954124
27857,0.46655175,0.9468892
27858,0.8789259,0.97136074
27859,0.9697686,0.98501205
27860,0.19474865,0.88006324
27861,0.0321443,0.23781553
27862,0.24263932,0.39788207
27863,0.22108774,0.24959677
27864,0.062370986,0.39258236
27865,0.26504514,0.8878948
27866,0.9192933,0.93337333
27867,0.8296688,0.86184365
27868,0.6949739,0.9056895
27869,0.020631969,0.50780255
27870,0.37784222,0.084058285
27871,0.25560278,0.8212096
27872,0.07147228,0.10848825
27873,0.20676756,0.12399848
27874,0.20756093,0.76400757
27875,0.24689549,0.6098304
27876,0.039902836,0.03442439
27877,0.5768505,0.7270652
27878,0.05299931,0.8778837
27879,0.28392488,0.78595674
27880,0.053518873,0.15927514
27881,0.045728277,0.83792335
27882,0.24688776,0.5152076
27883,0.11662484,0.12691534
27884,0.11727168,0.24706268
27885,0.037910648,0.09039365
27886,0.18948731,0.29033956
27887,0.5869995,0.75342715
27888,0.048844893,0.61560684
27889,0.06326616,0.13212413
27890,0.10922509,0.4284846
27891,0.2629084,0.6788825
27892,0.08557355,0.062446002
27893,0.0154484315,0.15391724
27894,0.5644857,0.63931125
27895,0.36778918,0.89165026
27896,0.03209325,0.5698879
27897,0.006725955,0.038561642
27898,0.13195994,0.09858098
27899,0.014321284,0.5610563
27900,0.61328864,0.94720846
27901,0.13991079,0.19805567
27902,0.033812687,0.3440802
27903,0.06553709,0.23335692
27904,0.43938074,0.36870635
27905,0.0184341,0.15974924
27906,0.091151066,0.8383508
27907,0.86697364,0.98264354
27908,0.3700948,0.8723401
27909,0.31431612,0.34749514
27910,0.22203203,0.8653033
27911,0.7506595,0.886885
27912,0.036807053,0.6181786
27913,0.050832245,0.4777899
27914,0.116850466,0.524786
27915,0.087535046,0.5584785
27916,0.12630665,0.64612985
27917,0.22619885,0.59335065
27918,0.11060156,0.9630193
27919,0.080346316,0.5686573
27920,0.22293057,0.97490895
27921,0.12088446,0.7969704
27922,0.63966626,0.66402036
27923,0.35508958,0.9614293
27924,0.1829559,0.123119205
27925,0.0080616595,0.039578173
27926,0.59876513,0.33562234
27927,0.0510046,0.14904822
27928,0.8214095,0.8878637
27929,0.020496512,0.94503564
27930,0.19888264,0.14934126
27931,0.9552659,0.98018473
27932,0.08755495,0.22179683
27933,0.032917503,0.4313167
27934,0.7069214,0.87893957
27935,0.21383688,0.88749516
27936,0.40541935,0.8539301
27937,0.96049124,0.9184137
27938,0.054668296,0.19395152
27939,0.051070444,0.0863426
27940,0.038904138,0.15222208
27941,0.048111837,0.38137275
27942,0.02178776,0.16454436
27943,0.0263478,0.76960015
27944,0.45431468,0.54237324
27945,0.6417767,0.35406062
27946,0.08662007,0.14941974
27947,0.8885711,0.95522255
27948,0.01072759,0.098426685
27949,0.13119772,0.67307544
27950,0.040031742,0.9101719
27951,0.840699,0.81302756
27952,0.013409367,0.9125534
27953,0.17032927,0.75248843
27954,0.07991452,0.8696048
27955,0.01720152,0.909943
27956,0.80215675,0.8892365
27957,0.036314085,0.18749763
27958,0.8761586,0.9573594
27959,0.27497762,0.32516164
27960,0.18424873,0.7619247
27961,0.058626506,0.2495121
27962,0.9515144,0.9534795
27963,0.06937948,0.1646831
27964,0.023439085,0.055801503
27965,0.04328591,0.0960418
27966,0.6761044,0.8533658
27967,0.05925286,0.13418643
27968,0.19166249,0.65229505
27969,0.6087635,0.92529285
27970,0.11934037,0.3157842
27971,0.093072854,0.89179564
27972,0.12631565,0.5612679
27973,0.66882336,0.8734058
27974,0.684312,0.56000453
27975,0.11513434,0.13195466
27976,0.17342423,0.19860737
27977,0.02040752,0.1456093
27978,0.20262253,0.54908955
27979,0.35698864,0.9551301
27980,0.07163163,0.07511629
27981,0.06545065,0.4283392
27982,0.11685959,0.7605656
27983,0.6649238,0.9748477
27984,0.12910745,0.24237756
27985,0.060466867,0.93815094
27986,0.88106644,0.9176848
27987,0.17978618,0.8126443
27988,0.03193053,0.5798999
27989,0.06517367,0.42384762
27990,0.33583465,0.7198854
27991,0.10512855,0.60139877
27992,0.02561062,0.028960671
27993,0.024602037,0.078843184
27994,0.32173368,0.9136644
27995,0.037524737,0.79588085
27996,0.010870088,0.051753882
27997,0.22052498,0.29912317
27998,0.10172575,0.869214
27999,0.69437975,0.93238246
28000,0.023434693,0.27867103
28001,0.06702609,0.035064418
28002,0.026729574,0.05924427
28003,0.035731096,0.3930173
28004,0.45056972,0.8077101
28005,0.1955408,0.44359282
28006,0.097516246,0.16040625
28007,0.03345143,0.4430545
28008,0.025253257,0.9361095
28009,0.03651875,0.5482108
28010,0.032891806,0.14002721
28011,0.023987649,0.81941676
28012,0.93886065,0.9640408
28013,0.5030164,0.88522226
28014,0.016795684,0.05820588
28015,0.27318028,0.7973185
28016,0.81597584,0.9435061
28017,0.08290994,0.36583316
28018,0.027066749,0.8265213
28019,0.121588066,0.17830119
28020,0.042936932,0.10383733
28021,0.5780952,0.52395815
28022,0.52965146,0.67256236
28023,0.7072394,0.73308784
28024,0.03507946,0.42320308
28025,0.7714159,0.8524624
28026,0.113137186,0.19162902
28027,0.6818633,0.7666551
28028,0.4003612,0.9875094
28029,0.44489098,0.75302875
28030,0.9407987,0.9729259
28031,0.019261,0.06446734
28032,0.03848206,0.6527623
28033,0.21983136,0.068838425
28034,0.86520755,0.9179543
28035,0.45880204,0.25521913
28036,0.054832194,0.28201488
28037,0.027416874,0.8401221
28038,0.012330211,0.073122084
28039,0.08013079,0.52380395
28040,0.37019536,0.9751227
28041,0.30961013,0.9590411
28042,0.107627,0.29007903
28043,0.93503827,0.97368103
28044,0.08540767,0.26712105
28045,0.3012801,0.68137336
28046,0.040443745,0.73986304
28047,0.14854588,0.8150951
28048,0.06707677,0.11928221
28049,0.06383148,0.966362
28050,0.040108062,0.29181358
28051,0.08719553,0.9055916
28052,0.11872246,0.67017794
28053,0.049279265,0.23127773
28054,0.50637764,0.200227
28055,0.13118072,0.3376519
28056,0.79681575,0.9580957
28057,0.025520595,0.8024341
28058,0.025054896,0.2858179
28059,0.085502885,0.3781085
28060,0.04979384,0.40803015
28061,0.074695595,0.2573792
28062,0.14298414,0.49185652
28063,0.13277614,0.38689387
28064,0.07250323,0.8001612
28065,0.06321297,0.18952876
28066,0.026528297,0.6515992
28067,0.075808436,0.94566846
28068,0.49844387,0.19717354
28069,0.088626735,0.7021675
28070,0.085550606,0.58045673
28071,0.19293799,0.6774119
28072,0.33487874,0.56756073
28073,0.076409616,0.10495745
28074,0.7052591,0.7255286
28075,0.23377718,0.28156117
28076,0.041770466,0.5668071
28077,0.14193279,0.33241034
28078,0.25503308,0.8753565
28079,0.44937745,0.95890146
28080,0.15619507,0.23107043
28081,0.20653151,0.9175197
28082,0.35425362,0.74516594
28083,0.022873044,0.0339543
28084,0.04978406,0.07962942
28085,0.77722156,0.413569
28086,0.13619073,0.82713825
28087,0.085741214,0.97037023
28088,0.72459835,0.879401
28089,0.024395542,0.30119467
28090,0.027867705,0.72260493
28091,0.040023763,0.21089537
28092,0.027324587,0.0911575
28093,0.026901398,0.5553974
28094,0.032366436,0.56701654
28095,0.9698751,0.93276817
28096,0.78744304,0.92659783
28097,0.104287885,0.13122977
28098,0.071865305,0.57486016
28099,0.16712159,0.19268005
28100,0.0819477,0.23591694
28101,0.4252032,0.93581307
28102,0.17541437,0.35504487
28103,0.0516692,0.88514197
28104,0.73242015,0.98077756
28105,0.040047247,0.10723414
28106,0.0495203,0.6322902
28107,0.11462059,0.18502793
28108,0.634757,0.74714404
28109,0.26397863,0.31460467
28110,0.39469177,0.96782804
28111,0.23579958,0.58888805
28112,0.41284847,0.7958805
28113,0.12638293,0.85540247
28114,0.019045122,0.17322719
28115,0.18302152,0.6689327
28116,0.017302925,0.32300797
28117,0.037002914,0.16600978
28118,0.24652927,0.20946167
28119,0.6204039,0.8290004
28120,0.5286388,0.82019037
28121,0.4949748,0.8639995
28122,0.013792218,0.019599764
28123,0.08702237,0.0839941
28124,0.100838624,0.39523074
28125,0.13244307,0.4593252
28126,0.45493862,0.61409205
28127,0.0731535,0.46325508
28128,0.090658836,0.032991044
28129,0.3471511,0.94539726
28130,0.13186218,0.2369855
28131,0.30589622,0.22858132
28132,0.34665355,0.96622425
28133,0.38373098,0.9812717
28134,0.3728797,0.43615764
28135,0.15250789,0.94202
28136,0.043345626,0.88547355
28137,0.13547546,0.20783085
28138,0.50043464,0.9474802
28139,0.51857495,0.9606018
28140,0.5589324,0.92994696
28141,0.042858854,0.03356402
28142,0.082034566,0.14163505
28143,0.3127521,0.28514814
28144,0.13411918,0.9175037
28145,0.21788946,0.51318204
28146,0.09805558,0.23949912
28147,0.030512905,0.50707304
28148,0.7042656,0.61281
28149,0.042756766,0.16641825
28150,0.08765284,0.84921914
28151,0.055491645,0.6746049
28152,0.19038858,0.44084284
28153,0.07013132,0.12474413
28154,0.073298104,0.11080843
28155,0.03596949,0.92620313
28156,0.075247675,0.79462224
28157,0.24723324,0.1254946
28158,0.8019451,0.9731462
28159,0.79990584,0.9627717
28160,0.06596087,0.2082888
28161,0.13719815,0.7918615
28162,0.39740896,0.9461004
28163,0.31558594,0.43494037
28164,0.7957888,0.91223896
28165,0.083034255,0.28872946
28166,0.83532363,0.9775339
28167,0.08579904,0.48690873
28168,0.3618069,0.8456726
28169,0.048266344,0.20516044
28170,0.079745054,0.53002715
28171,0.14470683,0.46593273
28172,0.25517473,0.7936987
28173,0.036931768,0.15034494
28174,0.18770646,0.25671065
28175,0.44315365,0.93022025
28176,0.015209955,0.021720817
28177,0.31672588,0.4771741
28178,0.09097401,0.8534266
28179,0.0901805,0.41538283
28180,0.17318787,0.22775479
28181,0.06555746,0.30158743
28182,0.1786317,0.41221333
28183,0.111866325,0.14323877
28184,0.054210402,0.1044147
28185,0.20168076,0.47580513
28186,0.18948656,0.43982127
28187,0.46926305,0.64215845
28188,0.3062922,0.35620826
28189,0.07794427,0.147918
28190,0.15808174,0.60040385
28191,0.010426374,0.023175832
28192,0.051494043,0.20360361
28193,0.029400935,0.95997804
28194,0.013440465,0.5665966
28195,0.62538844,0.96531636
28196,0.78084934,0.9357951
28197,0.13137144,0.6304272
28198,0.7734487,0.9196475
28199,0.03788444,0.78451145
28200,0.07149027,0.42513546
28201,0.20900372,0.31245717
28202,0.18237135,0.74848366
28203,0.29141936,0.9450614
28204,0.083482556,0.15910532
28205,0.7839599,0.4252745
28206,0.06980618,0.18517642
28207,0.6696403,0.83364326
28208,0.10298682,0.46284753
28209,0.2436795,0.7199892
28210,0.05708957,0.16292788
28211,0.71154255,0.77915055
28212,0.8231333,0.8167621
28213,0.97097707,0.98254997
28214,0.012136727,0.231341
28215,0.50072867,0.67865777
28216,0.19740616,0.53657
28217,0.015212189,0.14134741
28218,0.9328961,0.9680949
28219,0.06752378,0.045770254
28220,0.3243425,0.34474367
28221,0.27724704,0.18676351
28222,0.5589235,0.91419625
28223,0.13994396,0.93659693
28224,0.12263952,0.14496212
28225,0.41694152,0.6854848
28226,0.029041762,0.061928146
28227,0.48187295,0.98473585
28228,0.020590613,0.57986146
28229,0.796494,0.8779181
28230,0.01835876,0.022131423
28231,0.58862144,0.93125796
28232,0.428277,0.46787617
28233,0.11915004,0.37493384
28234,0.6568915,0.9644738
28235,0.021031298,0.44786125
28236,0.07075156,0.10980671
28237,0.12702267,0.22414002
28238,0.33031332,0.9572068
28239,0.20317408,0.51316816
28240,0.5515417,0.21221757
28241,0.033096574,0.0825105
28242,0.8104193,0.9001345
28243,0.064242914,0.46262515
28244,0.26198268,0.9158092
28245,0.16492574,0.7940294
28246,0.01635449,0.056493722
28247,0.36573398,0.22396287
28248,0.12365763,0.5785421
28249,0.10965465,0.56311923
28250,0.48359573,0.9078682
28251,0.5778648,0.92380106
28252,0.1801483,0.24096152
28253,0.19982159,0.93700576
28254,0.44304666,0.28339267
28255,0.10505053,0.34332478
28256,0.889743,0.8613821
28257,0.017850753,0.11310865
28258,0.11411405,0.17831759
28259,0.20363338,0.8971759
28260,0.2991716,0.33846253
28261,0.831979,0.68097496
28262,0.11763167,0.28554913
28263,0.25516546,0.3415074
28264,0.6749293,0.8335503
28265,0.28611925,0.90492135
28266,0.029615963,0.054177996
28267,0.02555449,0.6198387
28268,0.11706465,0.2319703
28269,0.04326077,0.18409878
28270,0.53115165,0.9652281
28271,0.5836644,0.6989078
28272,0.17272587,0.7953576
28273,0.108194634,0.6364363
28274,0.50608236,0.905442
28275,0.053752083,0.57921124
28276,0.1253632,0.55136913
28277,0.028297916,0.09129074
28278,0.06770765,0.83444226
28279,0.6918169,0.89671034
28280,0.016349314,0.21830943
28281,0.025352074,0.0464844
28282,0.047738526,0.12537211
28283,0.24705592,0.2981046
28284,0.7681931,0.61004823
28285,0.25168905,0.68201417
28286,0.053950947,0.36094272
28287,0.0576557,0.32178158
28288,0.060107876,0.3201535
28289,0.019524382,0.04083617
28290,0.10626286,0.13080898
28291,0.89450645,0.9588629
28292,0.10191918,0.40932882
28293,0.024688624,0.19494927
28294,0.58813995,0.9343817
28295,0.071256734,0.70028436
28296,0.65810907,0.65574694
28297,0.04110439,0.06488883
28298,0.05457735,0.878429
28299,0.19821925,0.397726
28300,0.1387694,0.39340505
28301,0.08219745,0.052157953
28302,0.19915593,0.43070987
28303,0.98452604,0.9905081
28304,0.03359528,0.4806292
28305,0.1311903,0.24315804
28306,0.067154735,0.08591124
28307,0.064881854,0.86888665
28308,0.4503378,0.98871964
28309,0.012088427,0.08620617
28310,0.09097571,0.33960056
28311,0.10018943,0.9486328
28312,0.026444683,0.8176
28313,0.087701716,0.36648443
28314,0.054872945,0.54838204
28315,0.946038,0.98150635
28316,0.061208483,0.23265885
28317,0.063649796,0.12321145
28318,0.008138054,0.11456569
28319,0.18778953,0.36440355
28320,0.7899467,0.9253149
28321,0.2406182,0.9899193
28322,0.10614009,0.402854
28323,0.078509495,0.77599066
28324,0.027584745,0.982265
28325,0.02512697,0.80319387
28326,0.71537274,0.8559494
28327,0.92848897,0.93003863
28328,0.5090078,0.3478705
28329,0.18556625,0.73573405
28330,0.5018923,0.63873786
28331,0.021545438,0.08560919
28332,0.030983754,0.10543448
28333,0.09808985,0.3651187
28334,0.038093425,0.14431576
28335,0.021886697,0.26745886
